duration,Q_RelevantIDFraudScore,gender,nationality,ethnicity,age,gaming_time,gaming_related_activities_time,online_gaming_time,offline_gaming_time,playing_esports,preferred_game_name,preffered_esports_game_name,rank,team_membership,playing_with_offline_friends,MOGQ_social1,MOGQ_social2,MOGQ_social3,MOGQ_social4,MOGQ_escape1,MOGQ_escape2,MOGQ_escape3,MOGQ_escape4,MOGQ_competition1,MOGQ_competition2,MOGQ_competition3,MOGQ_competition4,MOGQ_coping1,MOGQ_coping2,MOGQ_coping3,MOGQ_coping4,IGCQ_1,IGCQ_2,IGCQ_3,IGCQ_4,attention_check_1,IGDS9SF_1,IGDS9SF_2,IGDS9SF_3,IGDS9SF_4,IGDS9SF_5,IGDS9SF_6,IGDS9SF_7,IGDS9SF_8,IGDS9SF_9,GDT_1,GDT_2,GDT_3,GDT_4,IGD_alternative_criterion2,IGD_alternative_criterion5,IGD_alternative_criterion6,IGD_alternative_criterion3,IGD_alternative_craving,IGD_alternative_health,BFRS_1,BFRS_2,BFRS_3,BFRS_4,BFRS_5,BFRS_6,BFRS_7,BSCS_1,BSCS_2,BSCS_3,BSCS_4,BSCS_5,BSCS_6,BSCS_7,BSCS_8,BSCS_9,BSCS_10,BSCS_11,BSCS_12,BSCS_13,attention_check_2,neuroticism_1,neuroticism_2,neuroticism_3,neuroticism_4,neuroticism_5,neuroticism_6,neuroticism_7,neuroticism_8,neuroticism_9,neuroticism_10,DJGLS_1,DJGLS_2,DJGLS_3,DJGLS_4,DJGLS_5,DJGLS_6,harm_avoidance_1,harm_avoidance_2,harm_avoidance_3,harm_avoidance_4,harm_avoidance_5,harm_avoidance_6,harm_avoidance_7,harm_avoidance_8,harm_avoidance_9,harm_avoidance_10,BAS_reward_1,BAS_reward_2,BAS_reward_3,BAS_reward_4,BAS_reward_5,
666,0,Male,Denmark,Asian,61,5,1,90,10,No,I play a lot of shooters but mostly from a franchise called Call of duty,,,No,Very often,Most of the time,,,Most of the time,Some of time,Some of time,,,Almost always/always,,,Some of time,,Half of the time,Almost never/never,,Agree,No agreement,Agree,No agreement,Often,Often,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Never,Rarely,Often,Sometimes,Never,Sometimes,Often,Sometimes,Somewhat,,A lot,,A lot,A lot,,2,,3,,2,3,4,2,,,4,,,Moderately Accurate,,,Neither Accurate Nor Inaccurate,Moderately Accurate,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,Moderately Accurate,,,Agree,,Agree,,Neither agree nor disagree,,Moderately Inaccurate,Moderately Accurate,,,Moderately Accurate,,Moderately Accurate,Moderately Inaccurate,,,Somewhat true for me,,Very true for me,Very true for me,
1756,0,Male,Scottish,White,31,8,8,60,40,No,FPS,,,No,Rarely,Half of the time,,,Half of the time,Half of the time,Most of the time,,,Almost always/always,Most of the time,,,Most of the time,Most of the time,,,Agree,Agree,No agreement,Agree,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Often,Sometimes,Often,Often,Often,Often,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Somewhat,Not at all,,,,Somewhat,Somewhat,3,,,3,2,,5       Very much,2,4,,,2,,Moderately Accurate,Moderately Accurate,Neither Accurate Nor Inaccurate,,Neither Accurate Nor Inaccurate,,Neither Accurate Nor Inaccurate,,,,Neither Accurate Nor Inaccurate,Agree,,Strongly disagree,Neither agree nor disagree,,,,Very Inaccurate,Very Accurate,Moderately Inaccurate,,Moderately Accurate,,,Moderately Accurate,,Very true for me,Very true for me,,Very true for me,,
283,0,Female,british,white british,30,7,5,80,20,No,Apex legends,,,No,Very often,,Almost never/never,,Some of time,Some of time,Some of time,,,Half of the time,,Some of time,,Most of the time,Most of the time,,,Agree,Agree,Agree,Agree,Often,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Somewhat,Not at all,,,Somewhat,,Somewhat,2,4,4,,,,,1 Not at all,4,,,4,4,Moderately Inaccurate,Moderately Accurate,,,Neither Accurate Nor Inaccurate,,Moderately Inaccurate,Moderately Inaccurate,Moderately Accurate,,,,Agree,,Agree,Disagree,,,,Very Accurate,Moderately Inaccurate,,Moderately Accurate,Moderately Inaccurate,,,Moderately Inaccurate,,Very true for me,,Very true for me,Very true for me,
706,0,Male,Portuguese,Caucasian,25,20,20,90,10,Yes,,"MOBA , MMO",High Diamond,No,Often,Almost always/always,,,Almost always/always,Almost always/always,Almost always/always,,,Almost always/always,,Almost always/always,,,Almost always/always,,Almost always/always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Often,Sometimes,Often,Very often,Often,Very often,Sometimes,Sometimes,Very often,Often,Often,Often,Often,Often,Sometimes,Often,Often,Often,Very often,Very often,A lot,Somewhat,,Somewhat,A lot,,,2,,,4,,2,,2,5       Very much,3,,4,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,,Moderately Accurate,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,,Moderately Accurate,Agree,,,Strongly agree,,Agree,Very Inaccurate,,Moderately Inaccurate,Moderately Accurate,,,Very Accurate,Very Accurate,,,,Somewhat true for me,,Somewhat true for me,Somewhat true for me,
759,0,Male,Poland,White,20,9,4,30,70,No,Counter-Strike Global Offensive,,,No,Often,,Some of time,,Half of the time,Half of the time,Some of time,,,Most of the time,Half of the time,,,,Most of the time,,Most of the time,No agreement,Agree,Agree,Agree,Often,Rarely,Rarely,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Never,Never,Rarely,Rarely,Rarely,Often,Somewhat,,Not at all,Somewhat,,A lot,,3,,4,4,,2,4,2,4,,,,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,,Moderately Accurate,,Moderately Accurate,Moderately Accurate,,,Moderately Accurate,,Agree,Agree,Neither agree nor disagree,,,,Moderately Accurate,Moderately Inaccurate,Very Accurate,,,,Moderately Accurate,Very Accurate,,,Somewhat true for me,Somewhat true for me,,Somewhat true for me,
336,0,Male,United Kingdom,White,27,2,7,10,90,No,Pokemon,,,No,Rarely,,,Some of time,Some of time,Some of time,,,Some of time,Most of the time,Most of the time,,,,Half of the time,,Some of time,No agreement,Agree,Agree,Agree,Often,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Somewhat,,Somewhat,Somewhat,,Somewhat,,4,,,2,3,,2,3,,,,3,4,Moderately Inaccurate,,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,Moderately Accurate,,,Moderately Accurate,,Neither agree nor disagree,,Neither agree nor disagree,Agree,,,,Neither Accurate Nor Inaccurate,Moderately Accurate,,,,Moderately Inaccurate,,Moderately Inaccurate,Moderately Inaccurate,,Somewhat true for me,,Somewhat false for me,Somewhat true for me,
577,0,Male,poland,white,25,8,2,90,10,Yes,,league of legends,gold,No,Sometimes,Some of time,,,Some of time,Some of time,Some of time,,,Some of time,,Some of time,,,Most of the time,Some of time,,No agreement,Agree,No agreement,Agree,Often,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Never,Never,Sometimes,Sometimes,Rarely,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Sometimes,Somewhat,Somewhat,Somewhat,,,,Somewhat,2,,3,2,,3,,1 Not at all,2,,,1 Not at all,,Moderately Inaccurate,,Very Inaccurate,Very Inaccurate,Very Inaccurate,,Very Inaccurate,,Neither Accurate Nor Inaccurate,,,,Agree,,Agree,,Agree,,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,,Moderately Inaccurate,,,Moderately Accurate,,,Somewhat true for me,Somewhat true for me,,Somewhat true for me,
627,0,Male,Brazillian/Portuguese,White,26,4,3,80,20,No,Fortnite,,,No,Very often,,,Most of the time,Half of the time,Half of the time,,,Half of the time,Most of the time,,,Most of the time,,Half of the time,,Half of the time,No agreement,No agreement,No agreement,Strongly Agree,Often,Rarely,Rarely,Sometimes,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Never,Sometimes,Rarely,A lot,,A lot,A lot,,A lot,,5       Very much,2,,,3,,,5       Very much,,3,5       Very much,,2,Moderately Inaccurate,,Moderately Inaccurate,,Moderately Inaccurate,,Moderately Inaccurate,,Moderately Accurate,,Moderately Accurate,,,,Neither agree nor disagree,Agree,Strongly disagree,,,Moderately Accurate,,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,Very true for me,,Very true for me,Very true for me,
1012,0,Male,Polish,White,20,4,5,30,70,No,RPG,,,No,Rarely,Some of time,,,Almost never/never,Most of the time,Most of the time,,,Half of the time,Most of the time,,,,Most of the time,,Most of the time,No agreement,Agree,No agreement,No agreement,Often,Rarely,Never,Never,Rarely,Never,Never,Never,Often,Never,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,A lot,,,A lot,A lot,,A lot,3,2,,4,4,,2,4,,,4,,,Moderately Inaccurate,,,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,Moderately Accurate,Neither Accurate Nor Inaccurate,Neither agree nor disagree,,,Agree,,Neither agree nor disagree,Very Accurate,Moderately Accurate,Neither Accurate Nor Inaccurate,,,Moderately Accurate,,Moderately Inaccurate,,,Very true for me,Somewhat true for me,,Somewhat true for me,,
639,0,Male,Hungarian,White,20,5,4,100,0,No,"csgo, lol",,,No,Never,,,Some of time,Most of the time,Most of the time,,,Most of the time,Almost always/always,,,Almost always/always,,Half of the time,,Half of the time,No agreement,No agreement,No agreement,Agree,Often,Often,Often,Rarely,Rarely,Sometimes,Never,Never,Sometimes,Never,Sometimes,Rarely,Sometimes,Rarely,Often,Sometimes,Very often,Sometimes,Often,Often,Somewhat,Not at all,,,A lot,Somewhat,,4,,2,,5       Very much,,3,2,3,,4,,,Moderately Inaccurate,,,,Very Inaccurate,Moderately Inaccurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,Very Accurate,,Agree,Agree,Agree,,,,,Neither Accurate Nor Inaccurate,,Moderately Inaccurate,Very Accurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,Very true for me,Very true for me,,,Very true for me,
853,0,Male,Portuguese,White,29,4,1,60,40,Yes,,"Splatoon, Hearthstone","S+ on Splatoon, Platinum on Hearthstone",Yes,Sometimes,Some of time,,,Half of the time,Half of the time,,Half of the time,,Some of time,Some of time,,,,Most of the time,Some of time,,No agreement,No agreement,Agree,Agree,Often,Rarely,Never,Never,Never,Rarely,Rarely,Rarely,Sometimes,Never,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Somewhat,,,Somewhat,Somewhat,,Somewhat,4,,5       Very much,2,,2,,1 Not at all,,4,,,3,Moderately Inaccurate,,,Neither Accurate Nor Inaccurate,Moderately Accurate,Moderately Accurate,Moderately Inaccurate,,,Moderately Inaccurate,,,,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,,Moderately Inaccurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,Moderately Accurate,Moderately Inaccurate,,,,,,Very true for me,Somewhat true for me,,,Somewhat true for me,
1578,0,Male,Polish,Caucasian,18,5,1,95,5,No,fps,,,No,Very often,,Almost never/never,,Most of the time,Most of the time,Most of the time,,,Most of the time,,Some of time,,Some of time,Almost never/never,,,No agreement,No agreement,Agree,Agree,Often,Often,Sometimes,Never,Rarely,Often,Sometimes,Rarely,Often,Sometimes,Often,Very often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Often,Often,Somewhat,,Not at all,Somewhat,,,Not at all,3,,,,,,5       Very much,1 Not at all,4,4,,4,4,Moderately Accurate,,,Neither Accurate Nor Inaccurate,Moderately Accurate,,Moderately Accurate,Moderately Accurate,,,Moderately Accurate,,,Agree,Agree,Disagree,,,,Moderately Accurate,,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,Moderately Inaccurate,,Moderately Accurate,,Somewhat true for me,,Very true for me,Very true for me,
428,0,Male,Mexican,Latino,26,5,1,70,30,Yes,,Overwatch,Gold (2200 aprox. points),No,Very often,,Almost always/always,,Almost always/always,Most of the time,Some of time,,,Most of the time,,,Almost always/always,,Half of the time,Almost never/never,,Agree,Strongly Agree,Agree,Agree,Often,Never,Rarely,Sometimes,Rarely,Never,Never,Never,Never,Never,Rarely,Sometimes,Very often,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Sometimes,A lot,,A lot,Somewhat,,,Somewhat,4,4,,,4,4,4,2,,,,,2,Moderately Inaccurate,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,Very Inaccurate,,Neither Accurate Nor Inaccurate,,,Moderately Inaccurate,,Disagree,,,Agree,,Neither agree nor disagree,,,Very Accurate,,,,Very Inaccurate,Moderately Inaccurate,Very Inaccurate,Very Inaccurate,,Very true for me,,Very true for me,Very true for me,
819,0,Male,romania,roman,31,13,8,100,0,No,League of legends,,,No,Never,,,Half of the time,Half of the time,Half of the time,,,Most of the time,Most of the time,Most of the time,,,Some of time,Half of the time,,,Agree,Agree,Agree,No agreement,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Often,Often,Often,Rarely,Sometimes,Sometimes,Sometimes,Often,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Not at all,,Not at all,Somewhat,Not at all,,,3,,,,,,2,2,5       Very much,,3,3,2,Moderately Inaccurate,Neither Accurate Nor Inaccurate,,Neither Accurate Nor Inaccurate,Moderately Accurate,,Neither Accurate Nor Inaccurate,,,,Neither Accurate Nor Inaccurate,Agree,Neither agree nor disagree,,Agree,,,Moderately Inaccurate,Moderately Accurate,Neither Accurate Nor Inaccurate,,,,Neither Accurate Nor Inaccurate,,Neither Accurate Nor Inaccurate,,Very false for me,Somewhat false for me,,,Somewhat false for me,
509,0,Male,Polish,White,24,8,12,80,20,Yes,,League of legends,Silver,No,Often,,Half of the time,,Half of the time,Most of the time,,Most of the time,,Some of time,Almost always/always,,,Some of time,Almost always/always,,,No agreement,No agreement,No agreement,Agree,Often,Sometimes,Never,Rarely,Sometimes,Often,Often,Very often,Very often,Rarely,Often,Often,Very often,Often,Rarely,Very often,Sometimes,Sometimes,Sometimes,Very often,Somewhat,,Somewhat,Somewhat,,,Somewhat,3,5       Very much,,,,3,,1 Not at all,,4,,4,5       Very much,Moderately Accurate,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,Very Accurate,Very Inaccurate,Very Inaccurate,,,,,Neither agree nor disagree,,,Strongly agree,Strongly disagree,,Very Inaccurate,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,,,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,,,Very true for me,,Very true for me,Very true for me,
1439,0,Male,Polska,Polak ,19,7,1,80,20,Yes,,"League of legends , CS-GO","LOL- GOLD  , CS-GO-GOLD",Yes,Very often,,Almost always/always,,Almost always/always,Almost always/always,Most of the time,,,Most of the time,Half of the time,,,Most of the time,Almost always/always,,,Agree,Agree,Agree,Agree,Often,Sometimes,Rarely,Rarely,Sometimes,Rarely,Never,Rarely,Very often,Rarely,Sometimes,Rarely,Sometimes,Never,Sometimes,Rarely,Rarely,Sometimes,Often,Rarely,A lot,A lot,A lot,,,,A lot,3,3,,,,5       Very much,4,3,,3,,,2,Moderately Inaccurate,,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,Moderately Accurate,,,,,Strongly agree,Agree,,Disagree,Neither Accurate Nor Inaccurate,,Moderately Accurate,,,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,,,Very true for me,Somewhat true for me,,Somewhat true for me,
876,0,Male,Polish,White,19,4,2,4,96,No,"Genre:RPG Game:""Red Dead Redemption 2""",,,No,Sometimes,Almost never/never,,,Half of the time,Some of time,Half of the time,,,Some of time,,Some of time,,,Most of the time,Some of time,,No agreement,Strongly Agree,Strongly Agree,No agreement,Often,Often,Sometimes,Often,Sometimes,Often,Rarely,Rarely,Often,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very often,Often,Sometimes,Often,Rarely,Somewhat,Not at all,,,Somewhat,,A lot,2,,,,,4,,3,4,5       Very much,,5       Very much,4,Moderately Inaccurate,,,Moderately Accurate,Moderately Accurate,,Moderately Inaccurate,,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,,,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,,,Moderately Accurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,Moderately Accurate,,Very Inaccurate,,,Somewhat true for me,Very true for me,Somewhat true for me,,,
1265,,Male,American ,Black,23,5,5,50,50,Yes,,Super Smash Bros,Elite,No,Often,Some of time,,,Some of time,Half of the time,,Half of the time,,Most of the time,Half of the time,,,Most of the time,Most of the time,,,No agreement,Agree,No agreement,Agree,Often,Sometimes,Rarely,Rarely,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Sometimes,Never,Never,Rarely,Sometimes,Never,Somewhat,,Somewhat,Somewhat,Somewhat,,,3,,,,,5       Very much,4,4,3,,3,,1 Not at all,Moderately Inaccurate,,,,Very Inaccurate,Neither Accurate Nor Inaccurate,Moderately Accurate,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,,,Neither agree nor disagree,,Neither agree nor disagree,Agree,,,Neither Accurate Nor Inaccurate,Moderately Accurate,Very Accurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,,,,,,,Somewhat true for me,,Somewhat true for me,Very true for me,
2293,0,Female,czech,white,27,5,3,90,10,Yes,,league of legends,master,No,Sometimes,Almost never/never,,,Most of the time,Most of the time,,,Most of the time,Half of the time,,Half of the time,,,Most of the time,Almost never/never,,Strongly Agree,No agreement,Agree,Strongly Agree,Often,Never,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,A lot,Somewhat,Somewhat,,,A lot,,3,1 Not at all,,5       Very much,4,3,1 Not at all,3,,,,,,Moderately Inaccurate,,,Moderately Inaccurate,Moderately Inaccurate,Moderately Inaccurate,Very Accurate,,Very Accurate,,,Disagree,Agree,,Agree,,,Very Accurate,,Very Accurate,,Very Inaccurate,,Very Inaccurate,Very Inaccurate,,,Very true for me,Very true for me,,,Very true for me,
738,0,Male,Polish,Christian,20,8,8,80,20,Yes,,Csgo,Gold 3,No,Sometimes,Half of the time,,,Half of the time,Most of the time,,Some of time,,Most of the time,,,Almost always/always,,Most of the time,Most of the time,,Agree,Agree,No agreement,No agreement,Often,Never,Never,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Rarely,Never,Rarely,Never,Rarely,Sometimes,Often,Never,A lot,,,A lot,A lot,A lot,,5       Very much,,4,,5       Very much,,,5       Very much,5       Very much,2,5       Very much,,,Moderately Accurate,Very Inaccurate,,Very Inaccurate,Very Inaccurate,,Very Accurate,Very Inaccurate,,,,,Strongly agree,Strongly agree,Strongly agree,,,,,Very Accurate,Neither Accurate Nor Inaccurate,Very Inaccurate,Moderately Accurate,,,,Very Accurate,Very true for me,Very true for me,,Very true for me,,
493,0,Male,British,White British,41,3,2,100,0,Yes,,Hearthstone,Legend,No,Sometimes,,,Half of the time,Some of time,Most of the time,,,Most of the time,Almost always/always,,,Almost always/always,Most of the time,Half of the time,,,Agree,Strongly Agree,Agree,Agree,Often,Often,Sometimes,Often,Sometimes,Often,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Often,Sometimes,Sometimes,Often,Often,Sometimes,A lot,,,,A lot,A lot,A lot,2,,1 Not at all,4,,,,3,,2,4,3,,Moderately Inaccurate,,Very Inaccurate,Very Inaccurate,Very Inaccurate,Very Inaccurate,Moderately Accurate,,,,,Neither agree nor disagree,,Disagree,Neither agree nor disagree,,,,,Moderately Accurate,Moderately Inaccurate,,,Moderately Inaccurate,,Moderately Accurate,Moderately Inaccurate,,Very true for me,Very true for me,Very true for me,,
471,0,Male,BRITISH,white,22,6,3,69,31,No,fortnite,,,No,Rarely,Some of time,,,Most of the time,Half of the time,,Some of time,,Half of the time,,Most of the time,,,Some of time,,Some of time,No agreement,Agree,No agreement,No agreement,Often,Rarely,Sometimes,Rarely,Rarely,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Often,Rarely,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Never,A lot,,Somewhat,Somewhat,,,A lot,4,,2,3,2,,,4,,2,,2,,Moderately Inaccurate,,,Moderately Inaccurate,Moderately Inaccurate,,Very Inaccurate,Moderately Inaccurate,,,Moderately Accurate,,Agree,,Agree,,Disagree,Moderately Accurate,,Very Accurate,Neither Accurate Nor Inaccurate,Moderately Inaccurate,Moderately Inaccurate,,,,,,Somewhat false for me,,Somewhat true for me,Somewhat false for me,
1035,0,Male,Italian,White,27,3,2,70,30,Yes,,Rocket League,Grand Champion,No,Often,Some of time,,,Almost always/always,Almost always/always,,Most of the time,,Most of the time,Most of the time,,,,Most of the time,Half of the time,,Agree,Strongly Agree,No agreement,Agree,Often,Rarely,Rarely,Often,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Often,Rarely,Sometimes,Often,Somewhat,A lot,,Somewhat,,,Somewhat,2,,4,,,3,,2,3,,4,,3,Moderately Inaccurate,,Moderately Accurate,,Neither Accurate Nor Inaccurate,Very Inaccurate,Moderately Inaccurate,,,,Moderately Inaccurate,Agree,Disagree,,Neither agree nor disagree,,,Neither Accurate Nor Inaccurate,Neither Accurate Nor Inaccurate,Very Accurate,,,,,Moderately Inaccurate,Moderately Accurate,,Somewhat true for me,Somewhat true for me,,,Very true for me,
711,0,Male,italian,italians,27,5,2,80,20,No,"Valorant, Counter-strike, fps games in general",,,No,Very often,Almost never/never,,,Almost never/never,Some of time,Almost never/never,,,Almost always/always,,,Some of time,,Some of time,Almost never/never,,No agreement,No agreement,No agreement,No agreement,Often,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Sometimes,Rarely,Somewhat,,Somewhat,,Not at all,A lot,,3,3,4,,2,,,3,3,,,2,,Moderately Inaccurate,Very Inaccurate,,,Very Inaccurate,,Neither Accurate Nor Inaccurate,,Moderately Accurate,Neither Accurate Nor Inaccurate,,Strongly disagree,,Agree,Strongly agree,,,,,Very Accurate,,Very Inaccurate,,Very Inaccurate,,Very Inaccurate,Very Inaccurate,Very true for me,Somewhat true for me,Very true for me,,,
